,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
27,-13478,traffic_light,6728.78,8396.98,,False,"[11, '-13478', [['--30860#6', '--31478#1', '-13478', 'r', 'o'], ['--30860#6', '--30860#5', '-13478', 's', 'o'], ['--30860#6', '--30860#5', '-13478', 's', 'o'], ['-30860#5', '-30860#6', '-13478', 's', 'o'], ['-30860#5', '-30860#6', '-13478', 's', 'o'], ['-30860#5', '--31478#1', '-13478', 'l', 'o'], ['-31182', '-30860#6', '-13478', 'r', 'o'], ['-31182', '--31478#1', '-13478', 's', 'o'], ['-31182', '--30860#5', '-13478', 'l', 'o'], ['-31478#1', '--30860#5', '-13478', 'r', 'o'], ['-31478#1', '-30860#6', '-13478', 'l', 'o']]]",15.7433333333,1.3105045678,104.813333333,87.7395221981,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.0,6,15.6590909091,0.857039879686,8.88818181818,3.03001895638,,-1,11,6,3,1,0
28,-13602,traffic_light,6168.34,6712.87,,False,"[16, '-13602', [['--32750#7', '-32818#3', '-13602', 'r', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32818#2', '-13602', 'l', 'o'], ['--32818#3', '--32750#6', '-13602', 'r', 'o'], ['--32818#3', '--32818#2', '-13602', 's', 'o'], ['--32818#3', '-32750#7', '-13602', 'l', 'o'], ['-32750#6', '--32818#2', '-13602', 'r', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32818#3', '-13602', 'l', 'o'], ['-32818#2', '-32750#7', '-13602', 'r', 'o'], ['-32818#2', '-32818#3', '-13602', 's', 'o'], ['-32818#2', '--32750#6', '-13602', 'l', 'o']]]",13.89,0.0,101.2125,37.6343040822,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.75,8,13.89,0.0,14.476875,5.54121457664,,-1,16,0,18,1,0
29,-13608,traffic_light,9283.2,8941.62,,False,"[8, '-13608', [['--31070#4', '-31258#0', '-13608', 'r', 'o'], ['--31070#4', '--31070#3', '-13608', 's', 'o'], ['--31070#4', '--31070#3', '-13608', 's', 'o'], ['--31258#0', '--31070#3', '-13608', 'r', 'o'], ['--31258#0', '-31070#4', '-13608', 'l', 'o'], ['-31070#3', '-31070#4', '-13608', 's', 'o'], ['-31070#3', '-31070#4', '-13608', 's', 'o'], ['-31070#3', '-31258#0', '-13608', 'l', 'o']]]",13.89,0.0,324.51,28.9156532003,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,6,13.89,0.0,12.17375,4.47865196655,,-1,8,7,27,5,0
30,-13628,traffic_light,5631.88,7460.19,,False,"[11, '-13628', [['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--32048', '-13628', 'l', 'o'], ['-31050', '-31940#2', '-13628', 'r', 'o'], ['-31050', '--31940#1', '-13628', 'l', 'o'], ['-31050', '--31940#1', '-13628', 'l', 'o'], ['-31940#1', '--32048', '-13628', 'r', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o']]]",13.89,0.0,114.105714286,49.9360896853,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,10.3354545455,3.783642698,,-1,11,0,2,5,0
31,-13722,traffic_light,9129.39,2700.35,,False,"[10, '-13722', [['--30528#45', '-31938', '-13722', 'r', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--31938', '--30528#44', '-13722', 'r', 'o'], ['--31938', '-30528#45', '-13722', 'l', 'o'], ['--31938', '-30528#45', '-13722', 'l', 'o'], ['-30528#44', '-30528#45', '-13722', 's', 'o'], ['-30528#44', '-30528#45', '-13722', 's', 'o'], ['-30528#44', '-31938', '-13722', 'l', 'o']]]",13.89,0.0,80.01125,34.4740552581,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.168,0.556,13.487,4.74775325812,,-1,10,3,18,1,0
32,-13968,traffic_light,6650.06,7554.76,,False,"[13, '-13968', [['--30646#1', '-31056#2', '-13968', 'r', 'o'], ['--30646#1', '--30646#0', '-13968', 's', 'o'], ['--30646#1', '--30646#0', '-13968', 's', 'o'], ['--30646#1', '--31056#1', '-13968', 'l', 'o'], ['--31056#2', '--30646#0', '-13968', 'r', 'o'], ['--31056#2', '--31056#1', '-13968', 's', 'o'], ['-30646#0', '--31056#1', '-13968', 'r', 'o'], ['-30646#0', '-30646#1', '-13968', 's', 'o'], ['-30646#0', '-30646#1', '-13968', 's', 'o'], ['-30646#0', '-31056#2', '-13968', 'l', 'o'], ['-31056#1', '-30646#1', '-13968', 'r', 'o'], ['-31056#1', '-31056#2', '-13968', 's', 'o'], ['-31056#1', '--30646#0', '-13968', 'l', 'o']]]",15.1255555556,1.3813931061,104.695555556,25.6109781631,"['highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.44444444444,9,15.3726666667,0.945018283186,13.806,5.47221807558,,-1,15,8,7,0,0
33,-14092,traffic_light,8340.29,9638.64,,False,"[16, '-14092', [['--32364#0', '--32552#2', '-14092', 'r', 'o'], ['--32364#0', '--32052', '-14092', 's', 'o'], ['--32364#0', '-32552#3', '-14092', 'l', 'o'], ['--32552#3', '-32364#0', '-14092', 'r', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32052', '-14092', 'l', 'o'], ['-32052', '-32552#3', '-14092', 'r', 'o'], ['-32052', '-32364#0', '-14092', 's', 'o'], ['-32052', '--32552#2', '-14092', 'l', 'o'], ['-32552#2', '--32052', '-14092', 'r', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32364#0', '-14092', 'l', 'o']]]",13.89,0.0,344.5075,178.011280805,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.75,8,13.89,0.0,10.425625,5.41854220334,,-1,16,0,14,4,0
34,-14148,traffic_light,9989.68,10636.91,,False,"[11, '-14148', [['--31448', '--32552#5', '-14148', 'r', 'o'], ['--31448', '-32552#6', '-14148', 'l', 'o'], ['--31448', '-32552#6', '-14148', 'l', 'o'], ['--32552#6', '-31448', '-14148', 'r', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-31448', '-14148', 'l', 'o']]]",14.585,1.20377531126,906.65625,106.564731846,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.5,8,14.5218181818,0.692122140847,20.3972727273,8.13288173339,,-1,11,3,8,0,0
35,-14384,traffic_light,8126.55,8234.31,,False,"[14, '-14384', [['--31070#9', '-31714#1', '-14384', 'r', 'o'], ['--31070#9', '--31070#8', '-14384', 's', 'o'], ['--31070#9', '--31070#8', '-14384', 's', 'o'], ['--31070#9', '--31714#0', '-14384', 'l', 'o'], ['--31714#1', '--31070#8', '-14384', 'r', 'o'], ['--31714#1', '--31714#0', '-14384', 's', 'o'], ['--31714#1', '-31070#9', '-14384', 'l', 'o'], ['-31070#8', '--31714#0', '-14384', 'r', 'o'], ['-31070#8', '-31070#9', '-14384', 's', 'o'], ['-31070#8', '-31070#9', '-14384', 's', 'o'], ['-31070#8', '-31714#1', '-14384', 'l', 'o'], ['-31714#0', '-31070#9', '-14384', 'r', 'o'], ['-31714#0', '-31714#1', '-14384', 's', 'o'], ['-31714#0', '--31070#8', '-14384', 'l', 'o']]]",13.89,0.0,334.55,141.113234319,"['highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential']",5.33333333333,6,13.89,1.7763568394e-15,8.73285714286,3.71317813157,,-1,14,4,36,2,0
36,-1458,traffic_light,9417.98,1593.69,,False,"[11, '-1458', [['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--32122#1', '-1458', 'l', 'o'], ['-30528#54', '--32122#1', '-1458', 'r', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-32122#1', '-30528#55', '-1458', 'r', 'o'], ['-32122#1', '--30528#54', '-1458', 'l', 'o'], ['-32122#1', '--30528#54', '-1458', 'l', 'o']]]",13.89,0.0,66.07625,66.1534604041,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,13.89,1.7763568394e-15,25.2809090909,7.60544715623,,-1,11,3,4,1,0
37,-14718,traffic_light,3217.94,8091.07,,False,"[11, '-14718', [['--31768#2', '-31820#0', '-14718', 'r', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31820#0', '--31768#1', '-14718', 'r', 'o'], ['--31820#0', '-31768#2', '-14718', 'l', 'o'], ['--31820#0', '-31768#2', '-14718', 'l', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31820#0', '-14718', 'l', 'o']]]",13.89,0.0,246.974285714,64.937881275,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,10.3163636364,4.020728728,,-1,11,0,2,1,0
38,-14740,traffic_light,9129.07,1036.6,,False,"[8, '-14740', [['--32792#1', '--32910', '-14740', 'r', 'o'], ['--32792#1', '--32792#0', '-14740', 's', 'o'], ['--32792#1', '--32792#0', '-14740', 's', 'o'], ['-32792#0', '-32792#1', '-14740', 's', 'o'], ['-32792#0', '-32792#1', '-14740', 's', 'o'], ['-32792#0', '--32910', '-14740', 'l', 'o'], ['-32910', '--32792#0', '-14740', 'r', 'o'], ['-32910', '-32792#1', '-14740', 'l', 'o']]]",15.7433333333,1.3105045678,820.83,415.038627841,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.66666666667,6,15.975,0.695,13.48625,3.84161729451,,-1,8,8,22,5,0
39,-14976,traffic_light,2094.19,6864.78,,False,"[11, '-14976', [['--30336#2', '-30502#0', '-14976', 'r', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30502#0', '--30336#1', '-14976', 'r', 'o'], ['--30502#0', '-30336#2', '-14976', 'l', 'o'], ['--30502#0', '-30336#2', '-14976', 'l', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30502#0', '-14976', 'l', 'o']]]",17.46,1.94122200099,501.645714286,297.670834209,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,17.1672727273,1.06901901428,10.3154545455,4.11451391945,,-1,11,0,13,2,0
40,-15010,traffic_light,6912.09,7780.21,,False,"[10, '-15010', [['--30632#0', '-31330', '-15010', 'r', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--31330', '-30338', '-15010', 'r', 'o'], ['--31330', '-30632#0', '-15010', 'l', 'o'], ['--31330', '-30632#0', '-15010', 'l', 'o'], ['-32574', '-30632#0', '-15010', 'r', 'o'], ['-32574', '-31330', '-15010', 's', 'o'], ['-32574', '-30338', '-15010', 'l', 'o']]]",13.89,0.0,113.591428571,75.6215792008,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.28571428571,7,15.692,1.08114568861,12.092,6.02545566742,,-1,10,0,10,8,0
41,-1536,traffic_light,7277.8,7910.43,,False,"[11, '-1536', [['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30988#3', '-1536', 'l', 'o'], ['-30648#15', '--30988#3', '-1536', 'r', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30988#3', '-31492#0', '-1536', 'r', 'o'], ['-30988#3', '--30648#15', '-1536', 'l', 'o'], ['-30988#3', '--30648#15', '-1536', 'l', 'o']]]",15.2775,2.4032204955,411.9575,225.509817455,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,8,15.1490909091,1.37926498572,12.5681818182,4.04934746299,,-1,11,5,8,8,0
42,-1542,traffic_light,3156.0,6225.18,,False,"[10, '-1542', [['--31496#2', '--30316', '-1542', 'r', 'o'], ['--31496#2', '--31496#1', '-1542', 's', 'o'], ['--31496#2', '--31496#1', '-1542', 's', 'o'], ['-30316', '--31496#1', '-1542', 'r', 'o'], ['-30316', '-31496#2', '-1542', 'l', 'o'], ['-30316', '-31496#2', '-1542', 'l', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '--30316', '-1542', 'l', 'o']]]",13.89,0.0,522.661428571,351.498907352,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.28571428571,7,13.89,0.0,9.192,4.0591201017,,-1,10,0,0,6,0
43,-15812,traffic_light,10245.54,9142.51,,False,"[18, '-15812', [['--32278#2', '-32642#1', '-15812', 'r', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32642#0', '-15812', 'l', 'o'], ['--32642#1', '--32278#1', '-15812', 'r', 'o'], ['--32642#1', '--32642#0', '-15812', 's', 'o'], ['--32642#1', '-32278#2', '-15812', 'l', 'o'], ['-32278#1', '--32642#0', '-15812', 'r', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32642#1', '-15812', 'l', 'o'], ['-32642#0', '-32278#2', '-15812', 'r', 'o'], ['-32642#0', '-32642#1', '-15812', 's', 'o'], ['-32642#0', '--32278#1', '-15812', 'l', 'o']]]",13.89,0.0,169.378,44.9042463025,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.0,10,13.89,1.7763568394e-15,11.1522222222,7.10915025048,,-1,18,0,4,7,0
44,-15890,traffic_light,7341.51,5517.44,,False,"[12, '-15890', [['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '-31272#0', '-15890', 'l', 'o'], ['--30528#21', '-31272#0', '-15890', 'l', 'o'], ['--31272#0', '-30528#21', '-15890', 'r', 'o'], ['--31272#0', '--30528#20', '-15890', 'l', 'o'], ['--31272#0', '--30528#20', '-15890', 'l', 'o'], ['-30528#20', '-31272#0', '-15890', 'r', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o']]]",13.89,0.0,198.19,185.368484017,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,9,13.89,0.0,22.395,5.69646308394,,-1,12,5,29,7,0
45,-15912,traffic_light,7905.03,5403.93,,False,"[14, '-15912', [['--31818#21', '-32948#0', '-15912', 'r', 'o'], ['--31818#21', '--31818#20', '-15912', 's', 'o'], ['--31818#21', '--31818#20', '-15912', 's', 'o'], ['--31818#21', '-32964#0', '-15912', 'l', 'o'], ['--32948#0', '--31818#20', '-15912', 'r', 'o'], ['--32948#0', '-32964#0', '-15912', 's', 'o'], ['--32948#0', '-31818#21', '-15912', 'l', 'o'], ['--32964#0', '-31818#21', '-15912', 'r', 'o'], ['--32964#0', '-32948#0', '-15912', 's', 'o'], ['--32964#0', '--31818#20', '-15912', 'l', 'o'], ['-31818#20', '-32964#0', '-15912', 'r', 'o'], ['-31818#20', '-31818#21', '-15912', 's', 'o'], ['-31818#20', '-31818#21', '-15912', 's', 'o'], ['-31818#20', '-32948#0', '-15912', 'l', 'o']]]",15.4785714286,1.37574321287,90.0685714286,42.9390988756,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.28571428571,7,15.4785714286,0.88803842535,11.4607142857,4.40219176626,,-1,14,12,20,1,0
46,-15920,traffic_light,1344.14,7878.88,,False,"[13, '-15920', [['--30358#3', '-32470', '-15920', 'r', 'o'], ['--30358#3', '--30358#2', '-15920', 's', 'o'], ['--30358#3', '--30358#2', '-15920', 's', 'o'], ['--30358#3', '-31410', '-15920', 'l', 'o'], ['--31410', '-30358#3', '-15920', 'r', 'o'], ['--31410', '-32470', '-15920', 's', 'o'], ['--31410', '--30358#2', '-15920', 'l', 'o'], ['--32470', '--30358#2', '-15920', 'r', 'o'], ['--32470', '-31410', '-15920', 's', 'o'], ['--32470', '-30358#3', '-15920', 'l', 'o'], ['-30358#2', '-31410', '-15920', 'r', 'o'], ['-30358#2', '-30358#3', '-15920', 's', 'o'], ['-30358#2', '-32470', '-15920', 'l', 'o']]]",15.7433333333,1.3105045678,272.368333333,226.30670136,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,15.3869230769,0.855384615385,9.57538461538,3.88981236523,,-1,13,6,35,4,0
47,-160,traffic_light,6125.17,8072.97,,False,"[8, '-160', [['--30646#9', '--30646#8', '-160', 's', 'o'], ['--30646#9', '--30646#8', '-160', 's', 'o'], ['--30646#9', '--30928', '-160', 'l', 'o'], ['-30646#8', '--30928', '-160', 'r', 'o'], ['-30646#8', '-30646#9', '-160', 's', 'o'], ['-30646#8', '-30646#9', '-160', 's', 'o'], ['-30928', '-30646#9', '-160', 'r', 'o'], ['-30928', '--30646#8', '-160', 'l', 'o']]]",16.114,1.112,108.988,69.7675882914,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,15.975,0.695,8.95,2.55811942645,,-1,8,6,33,1,0
48,-16078,traffic_light,7288.78,8613.3,,False,"[11, '-16078', [['--30648#15', '--31364#13', '-16078', 'r', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '--31364#13', '-16078', 'l', 'o'], ['-31364#13', '--30648#14', '-16078', 'r', 'o'], ['-31364#13', '-30648#15', '-16078', 'l', 'o'], ['-31364#13', '-30648#15', '-16078', 'l', 'o']]]",14.585,1.20377531126,375.34625,258.105610697,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.5218181818,0.692122140847,16.2818181818,5.22677167559,,-1,11,3,26,7,0
49,-16128,traffic_light,6155.96,4616.42,,False,"[16, '-16128', [['--30832#0', '--30892#25', '-16128', 'r', 'o'], ['--30832#0', '-32558', '-16128', 's', 'o'], ['--30832#0', '-30892#26', '-16128', 'l', 'o'], ['--30892#26', '-30832#0', '-16128', 'r', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '-32558', '-16128', 'l', 'o'], ['--32558', '-30892#26', '-16128', 'r', 'o'], ['--32558', '-30832#0', '-16128', 's', 'o'], ['--32558', '--30892#25', '-16128', 'l', 'o'], ['-30892#25', '-32558', '-16128', 'r', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30832#0', '-16128', 'l', 'o']]]",13.89,0.0,201.831111111,122.635521449,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary']",7.77777777778,9,13.89,0.0,13.135625,5.27829514231,,-1,16,10,29,0,0
50,-16136,traffic_light,5762.44,7423.89,,False,"[9, '-16136', [['--31940#0', '--30256#3', '-16136', 's', 'o'], ['--31940#0', '--30256#3', '-16136', 's', 'o'], ['--31940#0', '--30256#3', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30904', '--30256#3', '-16136', 'r', 'o'], ['-30904', '-31940#0', '-16136', 'l', 'o'], ['-30904', '-31940#0', '-16136', 'l', 'o']]]",13.89,0.0,64.5671428571,30.0836755516,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,0.0,10.7211111111,4.08817385052,,-1,9,0,28,7,0
51,-16238,traffic_light,7710.82,9320.85,,False,"[10, '-16238', [['--30648#9', '-32194', '-16238', 'r', 'o'], ['--30648#9', '--30648#8', '-16238', 's', 'o'], ['--30648#9', '--30648#8', '-16238', 's', 'o'], ['--32074', '--30648#8', '-16238', 'r', 'o'], ['--32074', '-30648#9', '-16238', 'l', 'o'], ['--32074', '-30648#9', '-16238', 'l', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-32194', '-16238', 'l', 'o']]]",14.585,1.20377531126,246.5225,164.733563805,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.585,0.695,16.096,4.14983180382,,-1,10,3,19,5,0
52,-16312,traffic_light,8159.97,2548.81,,False,"[8, '-16312', [['--30378#0', '-31794#2', '-16312', 'r', 'o'], ['--30378#0', '--31794#1', '-16312', 'l', 'o'], ['--31794#2', '--31794#1', '-16312', 's', 'o'], ['--31794#2', '--31794#1', '-16312', 's', 'o'], ['--31794#2', '-30378#0', '-16312', 'l', 'o'], ['-31794#1', '-30378#0', '-16312', 'r', 'o'], ['-31794#1', '-31794#2', '-16312', 's', 'o'], ['-31794#1', '-31794#2', '-16312', 's', 'o']]]",15.002,1.36191629699,99.656,32.1826938587,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,14.9325,1.15252711465,10.6975,3.09698139323,,-1,8,6,3,5,0
53,-1644,traffic_light,6282.72,5448.76,,False,"[11, '-1644', [['--30892#21', '-31956', '-1644', 'r', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--31956', '--30892#20', '-1644', 'r', 'o'], ['--31956', '-30892#21', '-1644', 'l', 'o'], ['--31956', '-30892#21', '-1644', 'l', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-31956', '-1644', 'l', 'o']]]",13.89,0.0,122.44,115.307559906,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,10.3509090909,3.66326345948,,-1,11,0,2,6,0
54,-16448,traffic_light,3928.91,6227.59,,False,"[11, '-16448', [['--31496#5', '-31542#0', '-16448', 'r', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31542#0', '--31496#4', '-16448', 'r', 'o'], ['--31542#0', '-31496#5', '-16448', 'l', 'o'], ['--31542#0', '-31496#5', '-16448', 'l', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31542#0', '-16448', 'l', 'o']]]",13.89,0.0,279.282857143,159.447882548,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,10.9463636364,4.34912587399,,-1,11,0,36,5,0
